,afile,alang,akorp,astatus,sentlength,ppron,possdet,indef,cconj,whconj,relativ,pied,correl,copula,attrib,pasttense,lexdens,lexTTR,mquantif,mpred,finites,infs,pverbals,deverbals,bypassives,longpassives,sconj,addit,advers,caus,tempseq,epist,but,comp,sup,neg,numcls,simple,demdets,nnargs,mhd,mdd,acl,aux,aux:pass,ccomp,nsubj:pass,parataxis,xcomp,L1
10,ep-00-03-01,en,preprocessed,europarl,26.55787037037037,0.0418373572735988,0.0086289549376797,0.0012202562538133,0.7800925925925926,0.0787037037037037,0.2893518518518518,0.0208333333333333,0.0023148148148148,0.5185185185185185,1.6296296296296295,0.8472222222222222,0.3973677329382027,0.9681461032066256,0.0,0.4074074074074074,0.8365122615803815,0.1516802906448683,0.1008174386920981,0.251589464123524,0.0138888888888888,0.25,0.6203703703703703,0.2847222222222222,0.1944444444444444,0.0787037037037037,0.1018518518518518,0.1412037037037037,0.0717592592592592,0.0450629555997349,0.0086149768058316,0.2384259259259259,1.5138888888888888,0.2939814814814814,0.0115052732502396,0.522673031026253,3.541431564642437,1.5897058210338144,0.1171296296296296,0.3575672398589065,0.0674593988830099,0.0540711346266901,0.0522973618459729,0.0359659758965314,0.11875,de
11,ep-00-03-02,en,preprocessed,europarl,26.71875,0.0362573099415204,0.0097465886939571,0.0023391812865497,0.8854166666666666,0.03125,0.1979166666666666,0.0,0.0,0.5104166666666666,1.59375,0.875,0.3840155945419103,0.9742828882294756,0.0,0.4791666666666667,0.7698412698412699,0.1666666666666666,0.0952380952380952,0.2222222222222222,0.0416666666666666,0.2708333333333333,0.6041666666666666,0.1770833333333333,0.1041666666666666,0.1458333333333333,0.1875,0.1354166666666666,0.03125,0.0341296928327645,0.0136518771331058,0.2083333333333333,1.3125,0.2916666666666667,0.0155945419103313,0.5664335664335665,3.421075303995567,1.5995260611368929,0.0858052248677248,0.4043816137566137,0.0750785383597883,0.0580109126984126,0.0577174272486772,0.0130208333333333,0.108068783068783,de
12,ep-00-03-13,en,preprocessed,europarl,26.00454545454545,0.042999475616151,0.0061178115714036,0.0010487676979549,0.7227272727272728,0.0954545454545454,0.2636363636363636,0.0318181818181818,0.0045454545454545,0.6409090909090909,1.7181818181818185,0.7727272727272727,0.40534871525957,0.9654454621149042,0.0,0.3545454545454545,0.8669064748201439,0.1474820143884892,0.0971223021582733,0.2535971223021582,0.0454545454545454,0.2818181818181818,0.7954545454545454,0.25,0.1545454545454545,0.1227272727272727,0.1545454545454545,0.1681818181818181,0.0818181818181818,0.0301204819277108,0.0156626506024096,0.2545454545454545,1.5363636363636364,0.2909090909090909,0.0120608285264813,0.5317829457364341,3.51718232118532,1.616512064831413,0.1262140889413616,0.2803899383444838,0.0878181162272071,0.0947402597402597,0.0508448117539026,0.0195959595959595,0.1494877344877344,de
13,ep-00-03-14,en,preprocessed,europarl,27.27785817655572,0.0433444745079314,0.0093904185898456,0.0018568624330203,0.8408104196816208,0.0680173661360347,0.3444283646888567,0.0202604920405209,0.0,0.573082489146165,1.4732272069464545,0.8205499276410999,0.3750331582577325,0.9662383816293056,0.0,0.4790159189580318,0.8444806960304513,0.1859706362153344,0.087547580206634,0.2202283849918433,0.0159189580318379,0.2532561505065123,0.6758321273516642,0.1895803183791606,0.1418234442836468,0.0969609261939218,0.1027496382054992,0.1128798842257597,0.08972503617945,0.0342034203420342,0.013051305130513,0.2821997105643994,1.6483357452966716,0.2431259044862518,0.0134755159424903,0.5260248733302626,3.5366066945010224,1.595306163475764,0.1080731858590035,0.3637185374522567,0.0639499710773227,0.0761418714747224,0.0530186086626028,0.0364711827808788,0.1394370623748337,de
14,ep-00-03-15,en,preprocessed,europarl,28.650375939849624,0.0516992520666579,0.0122031229497441,0.0019682456370555,0.943609022556391,0.1240601503759398,0.4887218045112781,0.0488721804511278,0.0,0.6090225563909775,1.4736842105263157,1.1541353383458646,0.3776407295630494,0.9517195767195769,0.0,0.4135338345864661,0.8597339782345829,0.1704957678355501,0.0725513905683192,0.181378476420798,0.0112781954887218,0.3120300751879699,0.7781954887218046,0.1428571428571428,0.1278195488721804,0.150375939849624,0.1090225563909774,0.1278195488721804,0.0902255639097744,0.0183982683982684,0.0205627705627705,0.2819548872180451,1.898496240601504,0.2330827067669172,0.0132528539561737,0.4775510204081633,3.693776035903128,1.6346034951062844,0.10792782822858,0.3067347752498129,0.0737461890657379,0.0733591283403313,0.0675222959997396,0.0406492421530015,0.1496094131432477,de
15,ep-00-03-16,en,preprocessed,europarl,25.904428904428904,0.0393233150364438,0.0097183478808602,0.0014397552416089,0.8321678321678322,0.0372960372960372,0.296037296037296,0.0256410256410256,0.0,0.3636363636363636,1.6573426573426573,0.944055944055944,0.3892738234500135,0.9532833847509916,0.0,0.4289044289044289,0.7589658048373644,0.1793160967472894,0.0900750625521267,0.2418682235195996,0.0372960372960372,0.2843822843822843,0.682983682983683,0.1375291375291375,0.1025641025641025,0.1585081585081585,0.1282051282051282,0.1282051282051282,0.0932400932400932,0.0512624330527926,0.0114766641162968,0.2377622377622377,1.4755244755244756,0.2983682983682983,0.0102582560964636,0.5585657370517928,3.5576425468055075,1.467607823923127,0.101626009318317,0.3331782889475197,0.0774906005675236,0.0705301109147263,0.0645507626276857,0.0235421985421985,0.1472638472638472,de
16,ep-00-03-17,en,preprocessed,europarl,29.954545454545453,0.047040971168437,0.0121396054628224,0.0045523520485584,0.7272727272727273,0.2272727272727272,0.1818181818181818,0.0,0.0,0.6818181818181818,1.681818181818182,1.7272727272727273,0.377845220030349,0.9688715953307392,0.0,0.2727272727272727,0.8266666666666667,0.2533333333333333,0.0666666666666666,0.2133333333333333,0.0454545454545454,0.7727272727272727,0.9545454545454546,0.0454545454545454,0.0454545454545454,0.1363636363636363,0.1818181818181818,0.0,0.1363636363636363,0.025,0.0,0.3636363636363636,1.818181818181818,0.1363636363636363,0.015174506828528,0.5753424657534246,3.665813443437314,1.6255592910557704,0.1377830502830502,0.3890401265401265,0.1249916749916749,0.0815268065268065,0.0945471195471195,0.0262237762237762,0.1458874458874458,de
17,ep-00-03-29,en,preprocessed,europarl,25.424180327868854,0.0494881921495929,0.009188361408882,0.0023373901829612,0.7520491803278688,0.0737704918032786,0.3913934426229508,0.0573770491803278,0.0,0.5,1.524590163934426,0.7868852459016393,0.3944547432900782,0.9603610675039248,0.0,0.4959016393442623,0.8486646884272997,0.1661721068249258,0.0756676557863501,0.2106824925816023,0.0204918032786885,0.2848360655737705,0.6352459016393442,0.1618852459016393,0.1065573770491803,0.1270491803278688,0.110655737704918,0.1311475409836065,0.0881147540983606,0.040764331210191,0.0159235668789808,0.2643442622950819,1.588114754098361,0.2848360655737705,0.011283952607399,0.5028827674567585,3.5953580147263056,1.5153806280974131,0.0994177725735102,0.3459304129386096,0.0661319156708501,0.0853962123941632,0.0528236278748573,0.0361810434556336,0.1378895068956544,de
18,ep-00-03-30,en,preprocessed,europarl,27.496894409937887,0.03862660944206,0.0074542579625028,0.0024847526541676,0.782608695652174,0.031055900621118,0.3478260869565217,0.0559006211180124,0.0,0.5341614906832298,1.763975155279503,1.1925465838509317,0.3754235373842331,0.9601386481802426,0.0,0.4347826086956521,0.8564593301435407,0.138755980861244,0.1148325358851674,0.2296650717703349,0.0124223602484472,0.3105590062111801,0.7329192546583851,0.2857142857142857,0.1739130434782608,0.1677018633540372,0.0869565217391304,0.1118012422360248,0.0745341614906832,0.0353982300884955,0.0088495575221238,0.3043478260869565,1.5341614906832295,0.2795031055900621,0.011746103456065,0.4967602591792656,3.596391269026121,1.6675883503061342,0.1247073664775528,0.3976726000017925,0.0787426169413747,0.0764073745440205,0.0593447787547166,0.0230331262939958,0.1034461742536276,de
19,ep-00-04-10,en,preprocessed,europarl,27.21370967741936,0.0435620091865461,0.008445695658616,0.0014817009927396,0.8185483870967742,0.0604838709677419,0.3870967741935484,0.0282258064516129,0.0,0.5201612903225806,1.3588709677419355,0.9435483870967742,0.3887983404948881,0.9601170874496888,0.0,0.5967741935483871,0.8544668587896254,0.1368876080691642,0.0763688760806916,0.2463976945244956,0.0524193548387096,0.3669354838709677,0.8467741935483871,0.2862903225806452,0.1129032258064516,0.1532258064516129,0.2217741935483871,0.1169354838709677,0.0443548387096774,0.0331753554502369,0.0213270142180094,0.3387096774193548,1.6169354838709675,0.2701612903225806,0.0143724996295747,0.5114503816793893,3.5459129552689013,1.6261876736202476,0.0863624726527952,0.4065017979332495,0.0953903958944281,0.0674268607736349,0.085434558720849,0.0094838069636456,0.0800452683517199,de
20,ep-00-04-11,en,preprocessed,europarl,27.74940617577197,0.0386475497539054,0.0088594050930879,0.0017547613952493,0.8883610451306413,0.0676959619952494,0.3289786223277909,0.0415676959619952,0.0,0.5344418052256532,1.5938242280285035,1.0985748218527316,0.3872886796490477,0.9587836406018224,0.0,0.4964370546318289,0.7975659229208925,0.1675456389452332,0.106288032454361,0.2450304259634888,0.0273159144893111,0.332541567695962,0.8028503562945368,0.1543942992874109,0.167458432304038,0.0938242280285035,0.1057007125890736,0.1282660332541567,0.0831353919239905,0.0364104450165502,0.0191246781905112,0.2814726840855107,1.65005931198102,0.2467378410438908,0.0118125401241172,0.5638175546186278,3.655740316231593,1.5710735570618393,0.1359761877110631,0.3134535344054917,0.084284064755595,0.0823425026272001,0.0677986291420455,0.0268040431296659,0.1268262102336835,de
21,ep-00-04-12,en,preprocessed,europarl,29.237241379310344,0.0408076614615275,0.0094824739349908,0.0012265886682077,0.9103448275862068,0.0910344827586207,0.3889655172413793,0.033103448275862,0.0,0.7144827586206897,1.96,0.7586206896551724,0.389724961079398,0.9612520363043984,0.0,0.5213793103448275,0.8024868483978957,0.2022955523672883,0.0918220946915351,0.204208512673362,0.0262068965517241,0.2248275862068965,0.6993103448275862,0.2303448275862069,0.1268965517241379,0.1075862068965517,0.0868965517241379,0.1255172413793103,0.0648275862068965,0.0444043321299639,0.0151624548736462,0.2248275862068965,1.8882758620689652,0.2317241379310345,0.0114167099117799,0.5463875205254516,3.613909688852738,1.577565357497401,0.1241957812302639,0.3387542380990657,0.0593240705654498,0.0668482666758528,0.0460378931413414,0.0303408277546208,0.1648437501196121,de
22,ep-00-04-13,en,preprocessed,europarl,27.889221556886227,0.0445517981749865,0.0092324208266237,0.0012882447665056,0.7544910179640718,0.0688622754491018,0.2844311377245509,0.0269461077844311,0.0,0.4610778443113772,1.5538922155688624,0.9011976047904192,0.3628556092324208,0.956964892412231,0.0,0.5239520958083832,0.8137472283813747,0.1807095343680709,0.0875831485587583,0.253880266075388,0.029940119760479,0.2455089820359281,0.7934131736526946,0.1616766467065868,0.1167664670658682,0.1197604790419161,0.122754491017964,0.1437125748502994,0.0688622754491018,0.0301318267419962,0.0131826741996233,0.3263473053892216,1.5239520958083832,0.248502994011976,0.0140633387010198,0.5131450827653359,3.6071586288447786,1.576440549276324,0.1191087521925845,0.3528106125411515,0.0630719081317883,0.1025675920885501,0.0563554708764289,0.0323984066499036,0.1479387545255808,de
23,ep-00-04-14,en,preprocessed,europarl,25.33333333333333,0.0626934984520123,0.0154798761609907,0.0023219814241486,0.803921568627451,0.0196078431372549,0.3529411764705882,0.0,0.0,0.6274509803921569,0.6666666666666666,0.7058823529411765,0.3382352941176471,0.95,0.0,0.6470588235294118,0.9133858267716536,0.2362204724409448,0.0393700787401574,0.1811023622047244,0.0,0.196078431372549,0.5882352941176471,0.1176470588235294,0.0588235294117647,0.0980392156862745,0.1764705882352941,0.0784313725490196,0.1176470588235294,0.0403225806451612,0.0,0.392156862745098,1.5098039215686274,0.3529411764705882,0.0131578947368421,0.3450292397660818,3.2352335920526407,1.4385719424361387,0.0735904618257559,0.3329383035265388,0.0409885321650027,0.0738226914697502,0.0316514640044051,0.0364923747276688,0.1556142114965644,de
24,ep-00-05-03,en,preprocessed,europarl,27.562060889929743,0.0432492140368765,0.0062877049876794,0.0007647208768799,0.7259953161592506,0.0913348946135831,0.3185011709601874,0.0281030444964871,0.0,0.4426229508196721,1.6604215456674474,0.882903981264637,0.4026680261704478,0.9632113821138212,0.0,0.4192037470725995,0.7922185430463576,0.1589403973509933,0.0951986754966887,0.2326158940397351,0.0234192037470726,0.2669789227166276,0.7494145199063232,0.2833723653395784,0.1147540983606557,0.0866510538641686,0.1522248243559719,0.1686182669789227,0.0538641686182669,0.049136786188579,0.0225763612217795,0.2271662763466042,1.5526932084309133,0.2693208430913349,0.0130852238932789,0.5385767790262173,3.659428299255661,1.6124526806196868,0.1115415614830134,0.3308160223851091,0.0664994711247638,0.0949092801551817,0.0589021699091956,0.0227091929668042,0.1741070794934963,de
25,ep-00-05-04,en,preprocessed,europarl,35.7962962962963,0.0403517847904811,0.0072426280393171,0.0007759958613554,1.0185185185185186,0.0648148148148148,0.5,0.0462962962962962,0.0,0.8425925925925926,2.259259259259259,1.2037037037037035,0.3804966373512675,0.9684002633311388,0.0,0.6574074074074074,0.8092783505154639,0.190721649484536,0.1030927835051546,0.211340206185567,0.0277777777777777,0.4166666666666667,1.2314814814814814,0.2962962962962963,0.0833333333333333,0.1851851851851851,0.2592592592592592,0.2777777777777778,0.0555555555555555,0.0246406570841889,0.0061601642710472,0.2222222222222222,2.592592592592593,0.1111111111111111,0.0144852560786342,0.5454545454545454,3.891509106360795,1.7442177036621884,0.127608759553204,0.3659722222222222,0.0859898589065255,0.0765542328042328,0.064700911228689,0.0255474720752498,0.1425154320987654,de
26,ep-00-05-15,en,preprocessed,europarl,27.523391812865498,0.0383512164028471,0.0092425369170296,0.0012748326782109,0.7953216374269005,0.1432748538011695,0.4532163742690058,0.0409356725146198,0.0,0.5555555555555556,1.263157894736842,1.0964912280701755,0.3920110485498778,0.9718198577824598,0.0,0.5847953216374269,0.8297213622291022,0.1506707946336429,0.087719298245614,0.2074303405572755,0.0350877192982456,0.3888888888888889,0.6754385964912281,0.1871345029239766,0.1783625730994152,0.1520467836257309,0.1432748538011695,0.1900584795321637,0.0760233918128654,0.0578947368421052,0.0140350877192982,0.3654970760233918,1.7456140350877194,0.2222222222222222,0.0154042281950494,0.520112254443405,3.5842558477822406,1.6360375266906564,0.0879943967663265,0.3272808494299722,0.0966972355130249,0.0556369880931284,0.0736092124250019,0.0290633992388378,0.1747471582997898,de
27,ep-00-05-16,en,preprocessed,europarl,27.283382789317507,0.0460057643156234,0.0085377127630648,0.0012507477296209,0.8679525222551929,0.0845697329376854,0.3026706231454006,0.029673590504451,0.0,0.5637982195845698,1.5667655786350148,0.9362017804154302,0.3801729294687041,0.955446221128878,0.0,0.3916913946587537,0.8592910848549946,0.1664876476906552,0.0875402792696025,0.234156820622986,0.0267062314540059,0.2804154302670623,0.7967359050445104,0.2166172106824926,0.1186943620178041,0.1142433234421365,0.0979228486646884,0.1676557863501483,0.0875370919881305,0.037037037037037,0.0163139329805996,0.258160237388724,1.539259259259259,0.2948148148148148,0.0114198705748001,0.5127599243856332,3.5698547603180835,1.6257625059387315,0.0795937313715091,0.3544783940339496,0.0789787619787619,0.0979504898393787,0.0626042763820541,0.0333597883597883,0.1374790024790024,de
28,ep-00-05-17,en,preprocessed,europarl,26.92677345537757,0.0348432055749128,0.007563525112603,0.0012747514234724,0.8260869565217391,0.091533180778032,0.3226544622425629,0.022883295194508,0.0022883295194508,0.6384439359267735,1.6453089244851258,0.816933638443936,0.4057108863771564,0.9734910277324632,0.0,0.4691075514874142,0.8241379310344827,0.1810344827586207,0.0905172413793103,0.246551724137931,0.022883295194508,0.2768878718535469,0.7414187643020596,0.2151029748283753,0.160183066361556,0.1235697940503432,0.1510297482837528,0.17162471395881,0.0640732265446224,0.0320680628272251,0.0117801047120418,0.2105263157894736,1.6270022883295194,0.2700228832951945,0.0112178125265573,0.5793588741204065,3.502328731192796,1.5866520202569605,0.1002180186962795,0.3465931792590832,0.0715576820839978,0.0691412325279602,0.0621918762651028,0.0232175465012993,0.1508790916685653,de
29,ep-00-05-18,en,preprocessed,europarl,24.94312796208531,0.0476914307429222,0.0100703021090632,0.001520045601368,0.7582938388625592,0.0473933649289099,0.3080568720379147,0.0236966824644549,0.0,0.5118483412322274,1.2559241706161135,0.8815165876777251,0.3821014630438913,0.9766877124817872,0.0,0.4881516587677725,0.8233151183970856,0.174863387978142,0.1074681238615664,0.1948998178506375,0.0142180094786729,0.2369668246445497,0.6587677725118484,0.1753554502369668,0.0710900473933649,0.1232227488151658,0.0947867298578199,0.1184834123222748,0.0853080568720379,0.0239234449760765,0.0223285486443381,0.2843601895734597,1.5355450236966826,0.2985781990521327,0.0174805244157324,0.5133779264214047,3.506732404326842,1.5098275648641346,0.1125592417061611,0.3703253302779369,0.0594517646650348,0.0629893408329427,0.0485512907313855,0.0280614724927521,0.1474454455497109,de
30,ep-00-05-19,en,preprocessed,europarl,23.284615384615385,0.0376610505450941,0.0109018830525272,0.0019821605550049,0.5846153846153846,0.0846153846153846,0.2461538461538461,0.0307692307692307,0.0,0.4461538461538462,1.1153846153846154,0.823076923076923,0.3931285100759828,0.9762100082034456,0.0,0.4615384615384615,0.8160535117056856,0.1638795986622073,0.0836120401337792,0.3110367892976589,0.0076923076923076,0.3230769230769231,0.4846153846153846,0.1615384615384615,0.1153846153846153,0.1538461538461538,0.1846153846153846,0.1384615384615384,0.0461538461538461,0.0243243243243243,0.0189189189189189,0.2615384615384615,1.3461538461538465,0.3153846153846154,0.0161876445325404,0.5440729483282675,3.4165109836239016,1.5312697301299731,0.0963186813186813,0.4088095238095238,0.0792490842490842,0.0557875457875457,0.0604945054945054,0.0094871794871794,0.1206227106227106,de
31,ep-00-06-13,en,preprocessed,europarl,24.44494382022472,0.0443096157381871,0.009009009009009,0.0018385732671446,0.7146067415730337,0.1011235955056179,0.2359550561797752,0.0134831460674157,0.0,0.5887640449438202,1.3101123595505615,0.7662921348314606,0.4100018385732671,0.9784993418165864,0.0,0.4764044943820225,0.8078947368421052,0.1868421052631579,0.0964912280701754,0.2070175438596491,0.0179775280898876,0.2764044943820224,0.6359550561797753,0.1640449438202247,0.1348314606741573,0.1123595505617977,0.1348314606741573,0.1550561797752809,0.0719101123595505,0.0461760461760461,0.023088023088023,0.2764044943820224,1.6202247191011236,0.2584269662921348,0.0126861555432984,0.5439605587510271,3.436647152918241,1.543632885290413,0.1061066523987872,0.3368711188935907,0.0827073301230604,0.0608499927039252,0.0634599607633315,0.0274828542244272,0.1629715290951245,de
32,ep-00-06-14,en,preprocessed,europarl,26.590443686006825,0.0434475677063278,0.0085354896675651,0.0012835322808368,0.8839590443686007,0.0887372013651877,0.3549488054607508,0.0341296928327645,0.0,0.552901023890785,1.7969283276450512,0.9215017064846416,0.3910922859709921,0.9553221508073366,0.0,0.4112627986348123,0.8425047438330171,0.1606578115117014,0.0834914611005692,0.206831119544592,0.0204778156996587,0.2866894197952218,0.7406143344709898,0.1484641638225255,0.1160409556313993,0.1075085324232082,0.0972696245733788,0.1535836177474402,0.1058020477815699,0.0353339787028073,0.0169409486931268,0.257679180887372,1.5153061224489797,0.2755102040816326,0.0118084969836991,0.5067873303167421,3.652154955220266,1.5961311706300525,0.1221178009443315,0.317058598053496,0.0748367184591674,0.0950908029989662,0.0609632903000249,0.0321456179874547,0.1430252664946542,de
